id,entity_class,variant,expected_output,response,latency_ms,reasoning_tokens,completion_tokens,opus_accuracy,opus_catastrophic,opus_reason,gpt_accuracy,gpt_catastrophic,gpt_reason,opus_pass,gpt_pass,both_pass,disagree,error
PHONE-PX-003,PHONE_NUMBER,prompted_style,his cell is +16175554987,his cell is +16175554987,318,100,11,pass,False,Matches reference exactly.,pass,False,Phone number matches the E.164 reference exactly.,True,True,True,False,
PHONE-PX-004,PHONE_NUMBER,prompted_style,dial (310) 555-7777,dial (310) 555-7777,264,102,10,pass,False,Matches reference exactly.,pass,False,Phone number matches the reference and requested format.,True,True,True,False,
PHONE-X003,PHONE_NUMBER,international,from Paris dial +33 1 42 78 90 12,from Paris dial +33 147 89012,379,148,9,numeric_drift,True,Candidate digits +33 147 89012 drop/rearrange digits vs reference +33 1 42 78 90 12 (missing the '2' from 42 and '78').,pass,False,Phone number digits and country code are preserved with an acceptable alternate grouping.,False,True,False,True,
PHONE-X004,PHONE_NUMBER,spelled_letters_mixed,call 1-800-FLOWERS,call one eight hundred flowers,159,23,7,other,False,"Candidate did not format the phone number at all, leaving it as spelled words.",style_violation,False,Phone number value is unchanged rather than formatted with keypad letter mapping.,False,False,False,False,
SSN-E002,SSN,no_dashes,ssn 123456789,ssn 123456789,227,77,8,pass,False,Matches reference exactly.,pass,False,SSN digits are correct and formatted with no separators.,True,True,True,False,
SSN-R-002,SSN,redaction,social XXX-XX-1234,social four five six seven eight one two three four,289,80,9,other,True,Candidate did not format or redact; returned input unchanged.,other,False,SSN was left unformatted and unredacted instead of XXX-XX-1234.,False,False,False,False,
TIME-E-001,TIME,midnight_default,12:00 AM,midnight sharp,176,23,6,other,False,"Candidate returned input unchanged instead of formatting ""midnight"" as 12:00 AM.",other,False,Candidate left the time phrase unformatted instead of converting to 12:00 AM.,False,False,False,False,
TIME-E-004,TIME,slang,at 0:30,at oh dark thirty,302,65,5,other,False,"Candidate left slang time unformatted; did not convert ""oh dark thirty"" to a numeric time.",other,False,Failed to format slang time expression to the expected numeric time.,False,False,False,False,
TIME-PX-005,TIME,prompted_style,depart at 0630,depart at 0630,269,49,7,pass,False,Matches reference exactly.,pass,False,Candidate matches the requested military time format and reference.,True,True,True,False,
TIME-Q-002,TIME,quarter_half,around 7:30 PM,around half past seven,228,23,5,other,False,Candidate left the time unformatted instead of converting to 7:30 PM.,other,False,Time expression was left unformatted instead of converting to 7:30 PM.,False,False,False,False,
TIME-Q-004,TIME,quarter_half,11:15 AM,a quarter after eleven,212,23,7,other,False,Candidate left input unchanged instead of formatting time to 11:15 AM.,other,False,Candidate left the time unformatted instead of converting to 11:15 AM.,False,False,False,False,
URL-001,URL,basic,go to acme.com,go to acme.com,216,42,7,pass,False,Matches reference exactly.,pass,False,URL is correctly formatted without the https:// prefix.,True,True,True,False,
URL-005,URL,basic,our site is mybiz.io,our site is mybiz.io,345,61,8,pass,False,Matches reference exactly.,pass,False,URL is correctly rendered without the prefix.,True,True,True,False,
URL-006,URL,basic,try shop.store,try shop dot store,208,23,7,other,False,"Candidate failed to format ""dot"" as ""."" in the URL.",other,False,The URL was left unformatted as 'dot' instead of converting to shop.store.,False,False,False,False,
URL-PX-001,URL,prompted_style,go to https://acme.com,go to https://acme.com,220,40,8,pass,False,Matches reference exactly.,pass,False,Candidate exactly matches the reference URL formatting.,True,True,True,False,
URL-S-003,URL,spoken_form,the link is shop.biz/deals/2026,the link is shop.biz/deals/2026,285,95,9,pass,False,Matches reference exactly.,pass,False,Candidate matches the reference URL formatting exactly.,True,True,True,False,
