run_id,model_id,provider,sample_id,trial,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,61,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,6506.56,5569.60,1758,15,0.000638235,stop,,2026-05-06T00:03:54.403869+00:00,2026-05-06T00:04:00.910446+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,62,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,6433.10,5413.12,1758,15,0.000638235,stop,,2026-05-06T00:03:54.561468+00:00,2026-05-06T00:04:00.994592+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,TIME-Q-002,64,e774babcbb7b,,around half past seven,around 7:30 PM,around 7:30,2710.14,2553.48,1650,5,0.00023122,stop,,2026-05-06T00:03:58.387840+00:00,2026-05-06T00:04:01.098020+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,TIME-Q-002,88,e774babcbb7b,,around half past seven,around 7:30 PM,around 7:30,1776.87,1643.73,1650,5,0.000239258,stop,,2026-05-06T00:03:59.423096+00:00,2026-05-06T00:04:01.199994+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,TIME-Q-002,91,e774babcbb7b,,around half past seven,around 7:30 PM,around 7:30,1770.99,1633.24,1650,5,0.000239258,stop,,2026-05-06T00:03:59.434180+00:00,2026-05-06T00:04:01.205195+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,TIME-Q-002,74,e774babcbb7b,,around half past seven,around 7:30 PM,around 7:30,2440.37,2438.79,1650,6,0.0001860516,stop,,2026-05-06T00:03:58.844329+00:00,2026-05-06T00:04:01.284752+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,82,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,3198.21,2665.44,1758,15,0.00072072,stop,,2026-05-06T00:03:58.212720+00:00,2026-05-06T00:04:01.410960+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,86,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,2544.47,2045.11,1758,15,0.000571935,stop,,2026-05-06T00:03:58.943841+00:00,2026-05-06T00:04:01.488348+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,83,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,3304.77,2820.34,1758,15,0.00072072,stop,,2026-05-06T00:03:58.277454+00:00,2026-05-06T00:04:01.582288+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,TIME-Q-002,90,e774babcbb7b,,around half past seven,around 7:30 PM,around 7:30,2162.54,2137.67,1650,5,0.000239258,stop,,2026-05-06T00:03:59.430675+00:00,2026-05-06T00:04:01.593256+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,84,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,3040.58,2536.59,1758,15,0.00072072,stop,,2026-05-06T00:03:58.560712+00:00,2026-05-06T00:04:01.601537+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,85,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,3040.82,891.99,1758,15,0.00072072,stop,,2026-05-06T00:03:58.570160+00:00,2026-05-06T00:04:01.611018+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,2,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1908.67,1889.07,1653,7,0.0001567944,stop,,2026-05-06T00:03:59.750166+00:00,2026-05-06T00:04:01.658887+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,5,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2085.84,1035.59,1653,7,0.00022444,stop,,2026-05-06T00:03:59.774117+00:00,2026-05-06T00:04:01.859984+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,4,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2103.58,2103.15,1653,7,0.0001567944,stop,,2026-05-06T00:03:59.757887+00:00,2026-05-06T00:04:01.861484+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,8,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2220.22,2218.80,1653,7,0.00016065,stop,,2026-05-06T00:03:59.838672+00:00,2026-05-06T00:04:02.058955+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,87,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,3101.45,2006.10,1758,15,0.00048867,stop,,2026-05-06T00:03:59.041179+00:00,2026-05-06T00:04:02.142696+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,9,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2283.32,2282.99,1653,7,0.0001642788,stop,,2026-05-06T00:03:59.881495+00:00,2026-05-06T00:04:02.164863+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,88,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,2874.09,1725.44,1758,15,0.00048867,stop,,2026-05-06T00:03:59.319637+00:00,2026-05-06T00:04:02.193758+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,92,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,2178.86,1785.95,1758,15,0.000474045,stop,,2026-05-06T00:04:00.107288+00:00,2026-05-06T00:04:02.286217+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,11,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2380.97,1932.97,1653,7,0.00093744,stop,,2026-05-06T00:03:59.973973+00:00,2026-05-06T00:04:02.354983+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,10,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2473.68,1897.02,1653,6,0.000430647,stop,,2026-05-06T00:03:59.886673+00:00,2026-05-06T00:04:02.360403+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,89,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,3116.28,1671.35,1758,15,0.000571935,stop,,2026-05-06T00:03:59.343795+00:00,2026-05-06T00:04:02.460091+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,3,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2807.10,1981.86,1653,7,0.000232257,stop,,2026-05-06T00:03:59.757480+00:00,2026-05-06T00:04:02.564614+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,15,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1281.92,1124.60,1653,6,0.000232247,stop,,2026-05-06T00:04:01.285239+00:00,2026-05-06T00:04:02.567172+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,14,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1378.85,1184.74,1653,6,0.000232247,stop,,2026-05-06T00:04:01.205498+00:00,2026-05-06T00:04:02.584378+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,91,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,2739.70,1621.87,1758,15,0.00048867,stop,,2026-05-06T00:03:59.969970+00:00,2026-05-06T00:04:02.709740+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,93,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,2557.56,1722.44,1758,15,0.00048867,stop,,2026-05-06T00:04:00.154575+00:00,2026-05-06T00:04:02.712185+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,2,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1119.93,959.33,1755,12,0.00100725,stop,,2026-05-06T00:04:01.611611+00:00,2026-05-06T00:04:02.731601+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,13,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1633.82,1618.92,1653,6,0.000232247,stop,,2026-05-06T00:04:01.200460+00:00,2026-05-06T00:04:02.834336+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,94,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,2439.10,1796.58,1758,15,0.00048867,stop,,2026-05-06T00:04:00.766824+00:00,2026-05-06T00:04:03.205961+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,12,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2127.58,1411.27,1653,6,0.000430647,stop,,2026-05-06T00:04:01.098387+00:00,2026-05-06T00:04:03.225994+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,4,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1091.21,1071.87,1755,12,0.00100725,stop,,2026-05-06T00:04:02.194236+00:00,2026-05-06T00:04:03.285485+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,3,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1180.82,1033.80,1755,12,0.00100725,stop,,2026-05-06T00:04:02.143625+00:00,2026-05-06T00:04:03.324479+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,5,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1103.20,889.84,1755,11,0.00071019,stop,,2026-05-06T00:04:02.287209+00:00,2026-05-06T00:04:03.390452+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,96,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,2589.47,1878.45,1758,15,0.000638235,stop,,2026-05-06T00:04:00.910817+00:00,2026-05-06T00:04:03.500321+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,19,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1665.67,1653.27,1653,7,0.0001794744,stop,,2026-05-06T00:04:01.861682+00:00,2026-05-06T00:04:03.527377+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,1,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1971.87,1547.91,1755,12,0.000630045,stop,,2026-05-06T00:04:01.602194+00:00,2026-05-06T00:04:03.574109+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,99,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,2172.36,1656.46,1758,15,0.000638235,stop,,2026-05-06T00:04:01.488850+00:00,2026-05-06T00:04:03.661240+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,17,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2006.62,2000.70,1653,7,0.0001794744,stop,,2026-05-06T00:04:01.659357+00:00,2026-05-06T00:04:03.665999+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,18,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1862.31,1859.58,1653,7,0.0001567944,stop,,2026-05-06T00:04:01.860511+00:00,2026-05-06T00:04:03.722846+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,97,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,2745.78,1888.28,1758,15,0.000638235,stop,,2026-05-06T00:04:00.995123+00:00,2026-05-06T00:04:03.740923+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,16,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2258.17,2251.72,1653,7,0.0001869588,stop,,2026-05-06T00:04:01.593694+00:00,2026-05-06T00:04:03.851889+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,8,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1185.55,962.84,1755,12,0.00100725,stop,,2026-05-06T00:04:02.712864+00:00,2026-05-06T00:04:03.898492+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,95,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,3097.47,1225.03,1758,15,0.000638235,stop,,2026-05-06T00:04:00.898927+00:00,2026-05-06T00:04:03.996438+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,20,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1945.17,1942.20,1653,7,0.0001681344,stop,,2026-05-06T00:04:02.059845+00:00,2026-05-06T00:04:04.005091+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,6,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1546.42,899.01,1755,12,0.00100725,stop,,2026-05-06T00:04:02.460396+00:00,2026-05-06T00:04:04.006848+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,25,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1740.38,1336.00,1653,6,0.000430647,stop,,2026-05-06T00:04:02.567367+00:00,2026-05-06T00:04:04.307805+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,90,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,4866.04,4396.47,1758,15,0.00050739,stop,,2026-05-06T00:03:59.454361+00:00,2026-05-06T00:04:04.320423+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,22,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2009.71,2009.39,1653,7,0.00016065,stop,,2026-05-06T00:04:02.355550+00:00,2026-05-06T00:04:04.365304+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,11,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1113.34,992.45,1755,12,0.0010962,stop,,2026-05-06T00:04:03.285700+00:00,2026-05-06T00:04:04.399086+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,10,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1193.88,1020.07,1755,12,0.00100725,stop,,2026-05-06T00:04:03.206190+00:00,2026-05-06T00:04:04.400093+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,12,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1108.96,701.76,1755,12,0.0010962,stop,,2026-05-06T00:04:03.324665+00:00,2026-05-06T00:04:04.433697+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,23,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2192.33,2189.92,1653,7,0.0001681344,stop,,2026-05-06T00:04:02.361030+00:00,2026-05-06T00:04:04.553397+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,21,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2554.99,2542.44,1653,7,0.0001831032,stop,,2026-05-06T00:04:02.165374+00:00,2026-05-06T00:04:04.720396+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,26,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2271.30,1768.79,1653,6,0.000430647,stop,,2026-05-06T00:04:02.584754+00:00,2026-05-06T00:04:04.856760+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,14,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1358.49,1146.33,1755,11,0.00071019,stop,,2026-05-06T00:04:03.500880+00:00,2026-05-06T00:04:04.859411+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,6,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,5127.36,4941.77,1653,6,0.00023238,stop,,2026-05-06T00:03:59.779981+00:00,2026-05-06T00:04:04.907377+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,1,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,5160.84,4977.86,1653,6,0.00023238,stop,,2026-05-06T00:03:59.749725+00:00,2026-05-06T00:04:04.910584+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,7,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,5132.95,4947.92,1653,6,0.00023238,stop,,2026-05-06T00:03:59.788764+00:00,2026-05-06T00:04:04.921743+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,7,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,2402.76,1856.49,1755,12,0.00048048,stop,,2026-05-06T00:04:02.710412+00:00,2026-05-06T00:04:05.113221+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,24,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2624.74,1532.95,1653,6,0.000232247,stop,,2026-05-06T00:04:02.565173+00:00,2026-05-06T00:04:05.189936+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,27,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2407.08,1892.03,1653,6,0.000430647,stop,,2026-05-06T00:04:02.835295+00:00,2026-05-06T00:04:05.242424+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,28,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2184.25,1684.52,1653,6,0.000430647,stop,,2026-05-06T00:04:03.226410+00:00,2026-05-06T00:04:05.410715+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,98,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,4262.97,981.88,1758,15,0.00072072,stop,,2026-05-06T00:04:01.411443+00:00,2026-05-06T00:04:05.674434+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-002,100,e774babcbb7b,,driver's license number is c oh four nine eight seven six five four,driver's license number is C04987654,driver's license number is C04987654,4093.20,1125.98,1758,15,0.00072072,stop,,2026-05-06T00:04:01.583197+00:00,2026-05-06T00:04:05.676448+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,30,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2084.19,2083.84,1653,7,0.00017199,stop,,2026-05-06T00:04:03.666185+00:00,2026-05-06T00:04:05.750415+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,29,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2247.20,2246.84,1653,7,0.0001567944,stop,,2026-05-06T00:04:03.527684+00:00,2026-05-06T00:04:05.774906+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,33,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1888.92,1888.09,1653,7,0.0001831032,stop,,2026-05-06T00:04:04.005932+00:00,2026-05-06T00:04:05.894885+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,15,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,2325.96,1310.75,1755,12,0.000630045,stop,,2026-05-06T00:04:03.574442+00:00,2026-05-06T00:04:05.900438+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,17,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,2179.86,1446.96,1755,12,0.000630045,stop,,2026-05-06T00:04:03.741085+00:00,2026-05-06T00:04:05.920962+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,19,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1939.51,1497.36,1755,12,0.000630045,stop,,2026-05-06T00:04:03.997289+00:00,2026-05-06T00:04:05.936842+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,22,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1581.03,879.61,1755,12,0.00071253,stop,,2026-05-06T00:04:04.399589+00:00,2026-05-06T00:04:05.980655+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,32,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2282.59,2282.09,1653,7,0.0001831032,stop,,2026-05-06T00:04:03.852226+00:00,2026-05-06T00:04:06.134846+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,36,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1683.99,1675.04,1653,7,0.0001794744,stop,,2026-05-06T00:04:04.553722+00:00,2026-05-06T00:04:06.237777+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,39,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1460.81,1220.38,1653,7,0.00023276,stop,,2026-05-06T00:04:04.908111+00:00,2026-05-06T00:04:06.368968+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,34,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2091.71,2084.97,1653,7,0.0001681344,stop,,2026-05-06T00:04:04.308931+00:00,2026-05-06T00:04:06.400701+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,40,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1575.90,1399.31,1653,7,0.00022444,stop,,2026-05-06T00:04:04.910996+00:00,2026-05-06T00:04:06.486945+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,41,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1607.84,1397.20,1653,7,0.00023276,stop,,2026-05-06T00:04:04.922216+00:00,2026-05-06T00:04:06.530113+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,42,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1468.61,1040.11,1653,6,0.000430647,stop,,2026-05-06T00:04:05.190361+00:00,2026-05-06T00:04:06.659005+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,37,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1965.08,1962.31,1653,7,0.0001794744,stop,,2026-05-06T00:04:04.720832+00:00,2026-05-06T00:04:06.685936+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,35,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,2379.68,2348.16,1653,7,0.0001567944,stop,,2026-05-06T00:04:04.365733+00:00,2026-05-06T00:04:06.745491+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,13,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,3473.77,1877.84,1755,12,0.00137025,stop,,2026-05-06T00:04:03.390741+00:00,2026-05-06T00:04:06.864529+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,25,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,2008.92,1041.58,1755,12,0.00071253,stop,,2026-05-06T00:04:04.859937+00:00,2026-05-06T00:04:06.868875+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,16,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,3240.36,2076.16,1755,12,0.00048048,stop,,2026-05-06T00:04:03.661474+00:00,2026-05-06T00:04:06.901847+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,24,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,2482.24,1806.72,1755,12,0.00048048,stop,,2026-05-06T00:04:04.434527+00:00,2026-05-06T00:04:06.916791+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,26,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,1929.74,1550.10,1755,12,0.00048048,stop,,2026-05-06T00:04:05.113779+00:00,2026-05-06T00:04:07.043579+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,44,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1635.08,1402.73,1653,6,0.000232247,stop,,2026-05-06T00:04:05.411629+00:00,2026-05-06T00:04:07.046763+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,21,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,2811.03,1616.73,1755,12,0.00048048,stop,,2026-05-06T00:04:04.322104+00:00,2026-05-06T00:04:07.133184+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,23,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,2795.75,1840.38,1755,12,0.00048048,stop,,2026-05-06T00:04:04.400574+00:00,2026-05-06T00:04:07.196346+00:00
determinism-large-iter009-20260505T235608Z,qwen3-5-397b,qwen,ID-L-005,9,e774babcbb7b,,passport number m two three four five six seven eight nine,passport number M23456789,passport number M23456789,4720.58,3476.25,1755,12,0.00137025,stop,,2026-05-06T00:04:02.732110+00:00,2026-05-06T00:04:07.452727+00:00
determinism-large-iter009-20260505T235608Z,deepseek-v3-2,deepseek,URL-010,46,e774babcbb7b,,login at portal dot bank dot com,login at portal.bank.com,login at portal.bank.com,1786.12,1760.94,1653,7,0.0001831032,stop,,2026-05-06T00:04:05.775245+00:00,2026-05-06T00:04:07.561405+00:00
