id,entity_class,variant,prompt,input_text,expected_output,difficulty,domain,source,notes
AUG5-NO-ENTITY-029-50,NO_ENTITY,voice_agent_disambig,,wait did you mean the first option or the second one,"Wait, did you mean the first option or the second one?",basic,voice_agent,synthetic_augmented_v5,ordinals not entities
AUG5-NO-ENTITY-030-50,NO_ENTITY,generic_thinking_aloud,,you know what actually never mind forget i said anything,"You know what, actually never mind. Forget I said anything.",basic,generic,synthetic_augmented_v5,self correction two utterances
AUG5-NO-ENTITY-031-51,NO_ENTITY,meeting_agenda,,so the first thing on the agenda is the marketing review,So the first thing on the agenda is the marketing review.,basic,meeting,synthetic_augmented_v5,meeting opener
AUG5-NO-ENTITY-032-51,NO_ENTITY,voice_agent_apology,,i am sorry i did not quite catch that could you repeat it,"I am sorry, I did not quite catch that. Could you repeat it?",basic,voice_agent,synthetic_augmented_v5,two utterances with question
AUG5-NO-ENTITY-034-51,NO_ENTITY,contact_center_thanks,,thank you so much for your patience today,Thank you so much for your patience today.,basic,contact_center,synthetic_augmented_v5,agent gratitude
AUG5-NO-ENTITY-035-51,NO_ENTITY,generic_weather,,it has been raining nonstop for days and i am so over it,It has been raining nonstop for days and I am so over it.,basic,generic,synthetic_augmented_v5,weather complaint
AUG5-NO-ENTITY-036-51,NO_ENTITY,meeting_with_name,,sarah can you walk us through the latest findings,"Sarah, can you walk us through the latest findings?",basic,meeting,synthetic_augmented_v5,proper noun sarah no entity
AUG5-NO-ENTITY-037-51,NO_ENTITY,voice_agent_confirm,,okay got it is there anything else i can help you with,"Okay, got it. Is there anything else I can help you with?",basic,voice_agent,synthetic_augmented_v5,two utterances
AUG5-NO-ENTITY-038-51,NO_ENTITY,medical_uncertain,,i am not really sure what is causing the pain to be honest,I am not really sure what is causing the pain to be honest.,basic,medical,synthetic_augmented_v5,patient uncertainty
AUG5-NO-ENTITY-039-51,NO_ENTITY,finance_general,,i would like to understand my options before making a decision,I would like to understand my options before making a decision.,basic,finance,synthetic_augmented_v5,customer deliberation
AUG5-NO-ENTITY-040-51,NO_ENTITY,generic_short,,yeah that sounds good to me,"Yeah, that sounds good to me.",basic,generic,synthetic_augmented_v5,short agreement
AUG5-NO-ENTITY-041-51,NO_ENTITY,contact_center_question,,is there a way to speak with a supervisor please,Is there a way to speak with a supervisor please?,basic,contact_center,synthetic_augmented_v5,escalation request
AUG5-NO-ENTITY-042-51,NO_ENTITY,meeting_disagree,,well i sort of disagree with that approach honestly,"Well, I sort of disagree with that approach honestly.",basic,meeting,synthetic_augmented_v5,polite disagreement
AUG5-NO-ENTITY-043-51,NO_ENTITY,voice_agent_listening,,go ahead i am listening,"Go ahead, I am listening.",basic,voice_agent,synthetic_augmented_v5,very short
AUG5-NO-ENTITY-044-51,NO_ENTITY,medical_lifestyle,,i have been trying to eat better and get more sleep lately,I have been trying to eat better and get more sleep lately.,basic,medical,synthetic_augmented_v5,lifestyle change
AUG5-NO-ENTITY-045-51,NO_ENTITY,finance_concern,,i am a little worried about the fees but i guess that is normal,I am a little worried about the fees but I guess that is normal.,basic,finance,synthetic_augmented_v5,concern with hedging
AUG5-NO-ENTITY-046-51,NO_ENTITY,generic_filler,,uh i mean like kind of i guess,"Uh, I mean, like, kind of, I guess.",edge,generic,synthetic_augmented_v5,heavy fillers
AUG5-NO-ENTITY-047-51,NO_ENTITY,contact_center_resolution,,so just to confirm everything is taken care of now right,"So just to confirm, everything is taken care of now right?",basic,contact_center,synthetic_augmented_v5,confirmation question
AUG5-NO-ENTITY-048-51,NO_ENTITY,meeting_proper_noun,,john mentioned earlier that we should probably revisit this next quarter,John mentioned earlier that we should probably revisit this next quarter.,basic,meeting,synthetic_augmented_v5,proper noun john
AUG5-NO-ENTITY-049-51,NO_ENTITY,voice_agent_unsure,,hmm i am not sure i understood what you wanted,"Hmm, I am not sure I understood what you wanted.",basic,voice_agent,synthetic_augmented_v5,clarification needed
AUG5-NO-ENTITY-050-51,NO_ENTITY,medical_two_utterances,,the swelling has gone down a lot it feels much better now,The swelling has gone down a lot. It feels much better now.,basic,medical,synthetic_augmented_v5,two sentences improvement
AUG5-NO-ENTITY-051-51,NO_ENTITY,finance_brand,,i opened my chase account a while back and have not had any issues,I opened my Chase account a while back and have not had any issues.,basic,finance,synthetic_augmented_v5,brand name chase capitalized
AUG5-NO-ENTITY-052-51,NO_ENTITY,generic_question,,do you really think that is the best way to handle it,Do you really think that is the best way to handle it?,basic,generic,synthetic_augmented_v5,opinion question
AUG5-NO-ENTITY-053-51,NO_ENTITY,contact_center_apology,,i apologize for the inconvenience this must be really annoying,I apologize for the inconvenience. This must be really annoying.,basic,contact_center,synthetic_augmented_v5,two utterances empathy
AUG5-NO-ENTITY-054-51,NO_ENTITY,meeting_filler_long,,um so basically what i was trying to say is that we need to align on priorities before we move forward,"Um, so basically what I was trying to say is that we need to align on priorities before we move forward.",basic,meeting,synthetic_augmented_v5,long sentence with filler
AUG5-NO-ENTITY-055-51,NO_ENTITY,voice_agent_greeting,,hi there how can i help you today,"Hi there, how can I help you today?",basic,voice_agent,synthetic_augmented_v5,greeting question
AUG5-NO-ENTITY-056-51,NO_ENTITY,medical_history,,my mom had something similar when she was around my age,My mom had something similar when she was around my age.,basic,medical,synthetic_augmented_v5,family history vague
AUG5-NO-ENTITY-057-51,NO_ENTITY,finance_hedging,,i think i probably want to look into that more before i commit,I think I probably want to look into that more before I commit.,basic,finance,synthetic_augmented_v5,hedged decision
AUG5-NO-ENTITY-058-51,NO_ENTITY,generic_proper_noun,,amazon has been kind of hit or miss with deliveries lately,Amazon has been kind of hit or miss with deliveries lately.,basic,generic,synthetic_augmented_v5,brand amazon capitalized
AUG5-NO-ENTITY-059-51,NO_ENTITY,contact_center_long,,so basically i have been trying to get this sorted out for a while and nobody seems to know what is going on,So basically I have been trying to get this sorted out for a while and nobody seems to know what is going on.,basic,contact_center,synthetic_augmented_v5,long frustration
AUG5-NO-ENTITY-060-51,NO_ENTITY,meeting_wrap_up,,alright i think we are good to wrap this up thanks everyone,"Alright, I think we are good to wrap this up. Thanks everyone.",basic,meeting,synthetic_augmented_v5,meeting close two utterances
AUG5-NO-ENTITY-060-52,NO_ENTITY,meeting_agenda,,let us go through the agenda quickly before everyone gets too tired,Let us go through the agenda quickly before everyone gets too tired.,basic,meeting,synthetic_augmented_v5,meeting kickoff
AUG5-NO-ENTITY-061-52,NO_ENTITY,contact_center_hold,,please hold for just a moment while i pull up your account,Please hold for just a moment while I pull up your account.,basic,contact_center,synthetic_augmented_v5,standard hold script
AUG5-NO-ENTITY-062-52,NO_ENTITY,finance_general,,i was thinking about moving some of my savings into something safer,I was thinking about moving some of my savings into something safer.,basic,finance,synthetic_augmented_v5,no concrete amount
AUG5-NO-ENTITY-063-52,NO_ENTITY,medical_symptom,,my throat has been feeling kind of scratchy since yesterday morning,My throat has been feeling kind of scratchy since yesterday morning.,basic,medical,synthetic_augmented_v5,vague time reference not formatted
AUG5-NO-ENTITY-064-52,NO_ENTITY,voice_agent_thanks,,thanks so much that really helps a lot,"Thanks so much, that really helps a lot.",basic,voice_agent,synthetic_augmented_v5,short thank you
AUG5-NO-ENTITY-065-52,NO_ENTITY,generic_question,,do you happen to know if the store is still open,Do you happen to know if the store is still open?,basic,generic,synthetic_augmented_v5,yes/no question
AUG5-NO-ENTITY-066-52,NO_ENTITY,meeting_two_sentence,,that makes sense to me let us move on to the next item,That makes sense to me. Let us move on to the next item.,basic,meeting,synthetic_augmented_v5,two sentences
AUG5-NO-ENTITY-067-52,NO_ENTITY,contact_center_complaint,,i have been trying to get this resolved for what feels like forever,I have been trying to get this resolved for what feels like forever.,basic,contact_center,synthetic_augmented_v5,frustration
AUG5-NO-ENTITY-068-52,NO_ENTITY,medical_proper_noun_sarah,,sarah mentioned that she has been sleeping a lot better lately,Sarah mentioned that she has been sleeping a lot better lately.,basic,medical,synthetic_augmented_v5,proper noun Sarah
AUG5-NO-ENTITY-069-52,NO_ENTITY,voice_agent_clarify,,um could you say that one more time i did not hear you,"Um, could you say that one more time? I did not hear you.",basic,voice_agent,synthetic_augmented_v5,two utterances with filler
AUG5-NO-ENTITY-070-52,NO_ENTITY,finance_savings_talk,,we have been trying to put a little aside each month,We have been trying to put a little aside each month.,basic,finance,synthetic_augmented_v5,no amounts
AUG5-NO-ENTITY-071-52,NO_ENTITY,generic_weather,,it looks like it might rain again later this afternoon,It looks like it might rain again later this afternoon.,basic,generic,synthetic_augmented_v5,weather chat
AUG5-NO-ENTITY-072-52,NO_ENTITY,meeting_proper_noun_amazon,,amazon has been one of our biggest competitors in that space,Amazon has been one of our biggest competitors in that space.,basic,meeting,synthetic_augmented_v5,brand name capitalized but not entity
AUG5-NO-ENTITY-073-52,NO_ENTITY,contact_center_ack,,yeah no totally i completely understand where you are coming from,"Yeah, no, totally, I completely understand where you are coming from.",basic,contact_center,synthetic_augmented_v5,multiple fillers
AUG5-NO-ENTITY-074-52,NO_ENTITY,medical_followup,,the doctor said i should come back if it does not improve,The doctor said I should come back if it does not improve.,basic,medical,synthetic_augmented_v5,vague followup
AUG5-NO-ENTITY-075-52,NO_ENTITY,voice_agent_handoff,,let me go ahead and connect you with someone who can help,Let me go ahead and connect you with someone who can help.,basic,voice_agent,synthetic_augmented_v5,agent handoff
AUG5-NO-ENTITY-076-52,NO_ENTITY,generic_long,,honestly i was kind of surprised because i did not expect them to actually follow through on what they said they would do,"Honestly, I was kind of surprised because I did not expect them to actually follow through on what they said they would do.",basic,generic,synthetic_augmented_v5,long single sentence
AUG5-NO-ENTITY-077-52,NO_ENTITY,meeting_short,,can we circle back on that,Can we circle back on that?,basic,meeting,synthetic_augmented_v5,short question
AUG5-NO-ENTITY-078-52,NO_ENTITY,finance_proper_noun_chase,,chase has been pretty easy to work with so far,Chase has been pretty easy to work with so far.,basic,finance,synthetic_augmented_v5,brand proper noun
AUG5-NO-ENTITY-079-52,NO_ENTITY,contact_center_two_sentence,,i hear you that is definitely frustrating let me see what i can do,"I hear you, that is definitely frustrating. Let me see what I can do.",basic,contact_center,synthetic_augmented_v5,empathy then action
AUG5-NO-ENTITY-080-52,NO_ENTITY,medical_pain_general,,the pain comes and goes mostly when i try to bend over,"The pain comes and goes, mostly when I try to bend over.",basic,medical,synthetic_augmented_v5,symptom description
AUG5-NO-ENTITY-081-52,NO_ENTITY,voice_agent_repeat,,sorry about that let me try that again,"Sorry about that, let me try that again.",basic,voice_agent,synthetic_augmented_v5,recovery phrase
AUG5-NO-ENTITY-082-52,NO_ENTITY,generic_opinion,,i mean it is fine i guess but it could be a lot better,"I mean, it is fine I guess, but it could be a lot better.",basic,generic,synthetic_augmented_v5,lukewarm opinion
AUG5-NO-ENTITY-083-52,NO_ENTITY,meeting_proper_noun_mike,,mike is going to take the lead on that part of the project,Mike is going to take the lead on that part of the project.,basic,meeting,synthetic_augmented_v5,proper noun Mike
AUG5-NO-ENTITY-084-52,NO_ENTITY,finance_question,,is there any way to avoid those kinds of fees in the future,Is there any way to avoid those kinds of fees in the future?,basic,finance,synthetic_augmented_v5,question about fees no number
AUG5-NO-ENTITY-085-52,NO_ENTITY,contact_center_warm,,of course i would be happy to take care of that for you today,"Of course, I would be happy to take care of that for you today.",basic,contact_center,synthetic_augmented_v5,warm tone
AUG5-NO-ENTITY-086-52,NO_ENTITY,medical_two_sentence,,i have been drinking more water like you suggested it seems to be helping,I have been drinking more water like you suggested. It seems to be helping.,basic,medical,synthetic_augmented_v5,two sentences
AUG5-NO-ENTITY-087-52,NO_ENTITY,voice_agent_closing,,alright have a great rest of your day,"Alright, have a great rest of your day.",basic,voice_agent,synthetic_augmented_v5,closing line
AUG5-NO-ENTITY-088-52,NO_ENTITY,generic_filler_heavy,,like um i was just gonna say maybe we could try a different approach,"Like, um, I was just gonna say maybe we could try a different approach.",basic,generic,synthetic_augmented_v5,heavy fillers preserved
AUG5-NO-ENTITY-089-52,NO_ENTITY,meeting_proper_noun_google,,google rolled out something pretty similar a while back,Google rolled out something pretty similar a while back.,basic,meeting,synthetic_augmented_v5,brand proper noun
AUG5-NO-ENTITY-090-53,NO_ENTITY,generic_simple_statement,,i really enjoyed the book you lent me last weekend,I really enjoyed the book you lent me last weekend.,basic,generic,synthetic_augmented_v5,simple past tense statement
AUG5-NO-ENTITY-091-53,NO_ENTITY,contact_center_complaint,,this is honestly the third time im calling about the same issue,This is honestly the third time I'm calling about the same issue.,basic,contact_center,synthetic_augmented_v5,ordinal third not an entity
AUG5-NO-ENTITY-092-53,NO_ENTITY,voice_agent_hesitation,,uh hold on let me think about that for a second,"Uh, hold on, let me think about that for a second.",basic,voice_agent,synthetic_augmented_v5,filler preserved
AUG5-NO-ENTITY-093-53,NO_ENTITY,meeting_agenda_check,,are we still planning to cover the roadmap section today,Are we still planning to cover the roadmap section today?,basic,meeting,synthetic_augmented_v5,question about agenda
AUG5-NO-ENTITY-094-53,NO_ENTITY,medical_followup,,i havent noticed any new symptoms since our last visit,I haven't noticed any new symptoms since our last visit.,basic,medical,synthetic_augmented_v5,contraction handled
AUG5-NO-ENTITY-095-53,NO_ENTITY,generic_two_sentences,,the weather has been awful lately i hope it clears up soon,The weather has been awful lately. I hope it clears up soon.,basic,generic,synthetic_augmented_v5,two utterances
AUG5-NO-ENTITY-096-53,NO_ENTITY,contact_center_polite_request,,could you please check if my account is still active,Could you please check if my account is still active?,basic,contact_center,synthetic_augmented_v5,polite question
AUG5-NO-ENTITY-097-53,NO_ENTITY,voice_agent_confirmation,,yes that is exactly what i was trying to ask,"Yes, that is exactly what I was trying to ask.",basic,voice_agent,synthetic_augmented_v5,confirmation
AUG5-NO-ENTITY-098-53,NO_ENTITY,meeting_with_proper_noun,,john mentioned he would handle the client onboarding part,John mentioned he would handle the client onboarding part.,basic,meeting,synthetic_augmented_v5,proper noun john capitalized
AUG5-NO-ENTITY-099-53,NO_ENTITY,medical_symptom_question,,do you think this rash could be from something i ate,Do you think this rash could be from something I ate?,basic,medical,synthetic_augmented_v5,question about cause
AUG5-NO-ENTITY-100-53,NO_ENTITY,generic_long_sentence,,i was thinking maybe we could try that new place down the street if everyone is up for it tonight,I was thinking maybe we could try that new place down the street if everyone is up for it tonight.,basic,generic,synthetic_augmented_v5,long sentence no entity
AUG5-NO-ENTITY-101-53,NO_ENTITY,contact_center_frustration,,honestly i just want someone who can actually help me,"Honestly, I just want someone who can actually help me.",basic,contact_center,synthetic_augmented_v5,frustrated tone
AUG5-NO-ENTITY-102-53,NO_ENTITY,voice_agent_repeat,,sorry could you repeat the last part i didnt catch it,"Sorry, could you repeat the last part? I didn't catch it.",basic,voice_agent,synthetic_augmented_v5,two utterances
AUG5-NO-ENTITY-103-53,NO_ENTITY,meeting_brainstorm,,what if we tried a completely different approach this time,What if we tried a completely different approach this time?,basic,meeting,synthetic_augmented_v5,open question
AUG5-NO-ENTITY-104-53,NO_ENTITY,medical_reassurance,,everything looks normal so theres really nothing to worry about,"Everything looks normal, so there's really nothing to worry about.",basic,medical,synthetic_augmented_v5,reassurance
AUG5-NO-ENTITY-105-53,NO_ENTITY,generic_short_question,,are you free later this evening,Are you free later this evening?,basic,generic,synthetic_augmented_v5,short question
AUG5-NO-ENTITY-106-53,NO_ENTITY,contact_center_with_brand,,i used to bank with chase before switching over,I used to bank with Chase before switching over.,basic,contact_center,synthetic_augmented_v5,brand chase capitalized not entity
AUG5-NO-ENTITY-107-53,NO_ENTITY,voice_agent_thanks,,okay thanks that actually answers my question,"Okay, thanks, that actually answers my question.",basic,voice_agent,synthetic_augmented_v5,closing thanks
AUG5-NO-ENTITY-108-53,NO_ENTITY,meeting_two_utterances,,lets table that discussion we can revisit it next week,Let's table that discussion. We can revisit it next week.,basic,meeting,synthetic_augmented_v5,two sentences
AUG5-NO-ENTITY-109-53,NO_ENTITY,medical_lifestyle,,ive been trying to drink more water and walk every day,I've been trying to drink more water and walk every day.,basic,medical,synthetic_augmented_v5,lifestyle statement
AUG5-NO-ENTITY-110-53,NO_ENTITY,generic_opinion,,honestly i think that movie was way overrated,"Honestly, I think that movie was way overrated.",basic,generic,synthetic_augmented_v5,opinion
AUG5-NO-ENTITY-111-53,NO_ENTITY,contact_center_no_entity_long,,i just want to make sure i understand what my options are before i commit to anything,I just want to make sure I understand what my options are before I commit to anything.,basic,contact_center,synthetic_augmented_v5,longer cautious utterance
AUG5-NO-ENTITY-112-53,NO_ENTITY,voice_agent_filler_heavy,,um you know like i guess that could work,"Um, you know, like, I guess that could work.",basic,voice_agent,synthetic_augmented_v5,multiple fillers preserved
AUG5-NO-ENTITY-113-53,NO_ENTITY,meeting_with_amazon,,amazon has been doing something similar for a while now,Amazon has been doing something similar for a while now.,basic,meeting,synthetic_augmented_v5,brand amazon capitalized
AUG5-NO-ENTITY-114-53,NO_ENTITY,medical_question_two_part,,should i keep taking it the way i have been or change something,"Should I keep taking it the way I have been, or change something?",basic,medical,synthetic_augmented_v5,compound question no dose
AUG5-NO-ENTITY-115-53,NO_ENTITY,generic_planning,,we still need to figure out who is bringing what to the potluck,We still need to figure out who is bringing what to the potluck.,basic,generic,synthetic_augmented_v5,planning
AUG5-NO-ENTITY-116-53,NO_ENTITY,contact_center_with_name,,mike was the one who helped me out the last time,Mike was the one who helped me out the last time.,basic,contact_center,synthetic_augmented_v5,proper noun mike
AUG5-NO-ENTITY-117-53,NO_ENTITY,voice_agent_negative,,no thats not what i meant at all,"No, that's not what I meant at all.",basic,voice_agent,synthetic_augmented_v5,negative correction
AUG5-NO-ENTITY-118-53,NO_ENTITY,meeting_short_check_in,,hows everyone feeling about the timeline so far,How's everyone feeling about the timeline so far?,basic,meeting,synthetic_augmented_v5,check in question
AUG5-NO-ENTITY-119-53,NO_ENTITY,medical_history,,my mother had something similar when she was younger,My mother had something similar when she was younger.,basic,medical,synthetic_augmented_v5,family history no date
AUG5-NO-ENTITY-120-54,NO_ENTITY,voice_agent_clarification,,sorry i didnt quite catch that could you say it again,"Sorry, I didn't quite catch that. Could you say it again?",basic,voice_agent,synthetic_augmented_v5,two utterances with question
