run_id,model_id,provider,sample_id,base_prompt_hash,formatting_prompt,input_text,expected_output,actual_output,latency_total_ms,latency_ttft_ms,tokens_in,tokens_out,cost_usd,finish_reason,error,attempted_at,completed_at,exact_match,regex_pass,regex_check_used,judge_accuracy,judge_accuracy_reason,judge_promptability,judge_promptability_reason,judge_catastrophic,judge_hallucination,judge_hallucination_reason,methods_agree,disagreement_kind,judge_error,judge2_model,judge2_accuracy,judge2_accuracy_reason,judge2_promptability,judge2_promptability_reason,judge2_catastrophic,judge2_hallucination,judge2_hallucination_reason,judge2_error,judges_agree
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-C-004,7acc949020ec,,id one oh oh oh oh oh oh oh seven,id 100000007,id 1000000007,225,220,142,7,,stop,,2026-05-13T23:07:41.099034+00:00,2026-05-13T23:08:16.533263+00:00,False,,,numeric_drift,Candidate has 10 digits (1000000007) vs reference 9 digits (100000007); added an extra zero.,n_a,No formatting instruction provided.,True,none,"The spoken digits ""one oh oh oh oh oh oh oh seven"" correctly format to 1000000007.",True,,,gpt-5.5,numeric_drift,Candidate added an extra 0 in the numeric ID.,n_a,No formatting instruction was provided.,True,fabricated,The output adds an extra zero not present in the spoken input.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-C-007,7acc949020ec,,ref number one one one two two two three three three,ref number 111222333,ref number 11122233333,237,195,143,8,,stop,,2026-05-13T23:07:41.101071+00:00,2026-05-13T23:08:16.771447+00:00,False,,,numeric_drift,Candidate output has 11 digits (11122233333) vs reference 9 digits (111222333); extra digits added.,n_a,No formatting instruction provided.,True,fabricated,"Input has three 3s but output shows five 3s (33333), fabricating extra digits.",True,,,gpt-5.5,numeric_drift,Candidate added extra digits to the numeric ID.,n_a,No formatting instruction was provided.,True,fabricated,"Output has eleven digits (11122233333) instead of the nine digits spoken (111222333), adding extra 3s.",,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-A-012,7acc949020ec,Render loyalty numbers as plain digits.,your loyalty number is nine eight seven six five four three two one,your loyalty number is 987654321,your loyalty number is 987654321,249,203,155,9,,stop,,2026-05-13T23:07:41.097007+00:00,2026-05-13T23:08:16.306024+00:00,True,,,pass,Matches reference exactly.,followed,Rendered as plain digits as instructed.,False,none,Spoken digits correctly formatted as numeric string.,True,,,gpt-5.5,pass,Loyalty number is correctly rendered as plain digits.,followed,The plain-digits instruction was fully honored.,False,none,Digits are correctly formatted from spoken words with all content preserved.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-L-004,7acc949020ec,,license plate seven a b c one two three,license plate 7ABC123,license plate 7ABC123,218,218,141,7,,stop,,2026-05-13T23:07:41.107723+00:00,2026-05-13T23:08:17.641374+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Spoken characters correctly formatted as license plate alphanumeric.,True,,,gpt-5.5,pass,Candidate matches the reference license plate formatting.,n_a,No formatting instruction was provided.,False,none,"All content is preserved, with spoken letters/numbers formatted as a license plate.",,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-C-009,7acc949020ec,,id eight zero zero five five five oh oh oh oh,id 800555000,id 800-555-0000,257,187,143,9,,stop,,2026-05-13T23:07:41.103093+00:00,2026-05-13T23:08:17.034889+00:00,False,,,numeric_drift,"Input has 10 digits (8005550000) but reference shows 9 digits; candidate produced 10 digits with phone-style hyphens, differing from reference digit count and format.",n_a,No formatting instruction provided.,True,none,Digits correctly formatted as phone number; all content preserved.,True,,,gpt-5.5,numeric_drift,"Candidate added an extra digit, formatting as 8005550000 instead of 800555000.",n_a,No formatting instruction was provided.,True,none,Candidate correctly formats 'eight zero zero five five five oh oh oh oh' as 800-555-0000 with no content change.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-PX-005,7acc949020ec,Format as ISBN-10.,the book is zero three oh six four oh six one five two,the book is 0-306-40615-2,the book is 0306406152,333,208,154,9,,stop,,2026-05-13T23:07:41.110046+00:00,2026-05-13T23:08:17.975564+00:00,False,,,style_violation,Digits correct but not hyphenated as ISBN-10.,partial,Produced ISBN-10 digits but omitted standard hyphen grouping.,False,dropped_content,"Input has ten digits (0,3,0,6,4,0,6,1,5,2) but output only contains those... actually let me recount: zero-three-oh-six-four-oh-six-one-five-two = 0306406152, ten digits, matches.",True,,,gpt-5.5,style_violation,ISBN digits are correct but not formatted in requested ISBN-10 hyphen style.,ignored,The instruction to format as ISBN-10 with hyphens was not applied.,False,none,All spoken digits are preserved as the numeric string with no added content.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,INT-010,7acc949020ec,,two thousand twenty four to two thousand twenty six,2024 to 2026,2024 to 2026,240,195,141,7,,stop,,2026-05-13T23:07:41.112673+00:00,2026-05-13T23:08:18.216276+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Years correctly formatted as numerals, content preserved.",True,,,gpt-5.5,pass,Candidate exactly matches the reference date interval.,n_a,No formatting instruction was provided.,False,none,The output faithfully converts the spoken years to numerals without adding or dropping content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,ID-D-003,7acc949020ec,"This is a confirmation code, format as alphanumeric uppercase.",your code is delta echo seven seven two,your code is DE772,your code is DELTA ECHO 7772,383,349,154,11,,stop,,2026-05-13T23:07:41.105377+00:00,2026-05-13T23:08:17.421645+00:00,False,,,numeric_drift,"Three ""seven""s produced as ""7772"" instead of ""772"", adding an extra digit.",ignored,Did not disambiguate NATO phonetics to letters; kept full words instead of alphanumeric code DE772.,True,none,Phonetic alphabet and digits formatted correctly; all content preserved.,True,,,gpt-5.5,wrong_value,"Spelled NATO words were not converted to the expected letters, producing a different code.",ignored,The instruction to format the confirmation code as alphanumeric uppercase was not honored.,True,fabricated,"The output changes 'seven seven two' to '7772', adding an extra 7 not present in the input.",,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MESSY-004,7acc949020ec,,okay so the account number is one oh four five six seven eight nine and your last payment of seventy nine ninety nine posted on uh january thirty first twenty twenty six and the next one is due march first,"okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1","okay so the account number is 10456789 and your last payment of $79.99 posted on uh January 31, 2026 and the next one is due March 1",360,281,173,39,,stop,,2026-05-13T23:07:41.114782+00:00,2026-05-13T23:08:18.576941+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"All entities (account number, amount, dates) correctly formatted from the spoken input with no additions or omissions.",True,,,gpt-5.5,pass,Candidate matches the reference formatting and values.,n_a,No formatting instruction was provided.,False,none,"All content is preserved with formatting of numbers, currency, and dates only.",,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MESSY-005,7acc949020ec,,alright so the technician will come uh between two and four on thursday and if you need to reach them their direct line is eight hundred seven two nine seven two three four and they start calls around eight thirty in the morning,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-729-7234 and they start calls around 8:30 AM,alright so the technician will come uh between 2 and 4 on Thursday and if you need to reach them their direct line is 800-792-7234 and they start calls around 8:30 AM,408,259,177,45,,stop,,2026-05-13T23:07:41.116827+00:00,2026-05-13T23:08:18.986531+00:00,False,,,numeric_drift,Phone number digits transposed: 800-729-7234 became 800-792-7234.,n_a,No instruction provided.,True,fabricated,"Phone number digits changed: input says ""seven two nine seven two three four"" (7297234) but output shows 792-7234, and ""in the morning"" was dropped.",True,,,gpt-5.5,numeric_drift,Phone number digits were transposed from 729 to 792.,n_a,No formatting instruction was provided.,True,none,"Only formatting changes to numbers, capitalization, and time; all content is preserved.",,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MESSY-015,7acc949020ec,,your order id is uh one seven dash three four two seven two dash two three eight four and it shipped uh november nineteenth twenty twenty five and the total was uh two fifty seven ninety nine plus uh twenty two dollars shipping,"your order id is uh 17-34272-2384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping","your order id is uh 1-7-3427-2-384 and it shipped uh November 19, 2025 and the total was uh $257.99 plus uh $22 shipping",349,308,175,42,,stop,,2026-05-13T23:07:41.118880+00:00,2026-05-13T23:08:19.336435+00:00,False,,,numeric_drift,"Order ID digits regrouped incorrectly as ""1-7-3427-2-384"" instead of ""17-34272-2384"", altering segmentation of the numeric ID.",n_a,No instruction provided.,True,fabricated,"Order ID formatted incorrectly as ""1-7-3427-2-384"" instead of ""17-34272-2384"" from input.",True,,,gpt-5.5,numeric_drift,Order ID digits/grouping are incorrectly formatted as 1-7-3427-2-384 instead of 17-34272-2384.,n_a,No formatting instruction was provided.,True,none,All content is preserved with justified numeric/date/currency formatting.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MIXED-005,7acc949020ec,"Format dates as 'Month Day', times in 12-hour, and use the % symbol.",at noon on june tenth the rate dropped two point five percent,at 12:00 PM on June 10 the rate dropped 2.5%,at noon on June 10 the rate dropped 2.5%,232,183,167,15,,stop,,2026-05-13T23:07:41.123010+00:00,2026-05-13T23:08:20.096986+00:00,False,,,style_violation,"Time ""noon"" was not converted to 12-hour format ""12:00 PM"" as instructed.",partial,"Date and percent formatted correctly, but time instruction ignored.",False,none,All content preserved with standard formatting of date and percentage.,True,,,gpt-5.5,style_violation,Time was left as 'noon' instead of 12-hour numeric format.,partial,"Date and percent formatting were honored, but time instruction was not.",False,none,Formatting preserves the date and percentage without adding or dropping content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MIXED-010,7acc949020ec,,his ssn is one two three four five six seven eight nine and dob is january fifteenth nineteen ninety,"his ssn is 123-45-6789 and dob is January 15, 1990","his ssn is 123-45-6789 and dob is January 15, 1990",434,191,154,22,,stop,,2026-05-13T23:07:41.127013+00:00,2026-05-13T23:08:20.759166+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,SSN and date formatted correctly from spoken input; all content preserved.,True,,,gpt-5.5,pass,Candidate matches the reference exactly.,n_a,No formatting instruction was provided.,False,none,All content is preserved with standard numeric/date formatting.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MIXED-011,7acc949020ec,,transfer five thousand dollars from account two oh oh oh five five five to routing one two one oh oh oh two four eight,"transfer $5,000 from account 200055 to routing 121000248",transfer $5000 from account 200055 to routing 121000248,230,189,156,16,,stop,,2026-05-13T23:07:41.129057+00:00,2026-05-13T23:08:20.990217+00:00,False,,,pass,"$5000 vs $5,000 is an equivalent valid format; account and routing numbers match.",n_a,No formatting instruction provided.,False,none,All numbers and entities correctly formatted from spoken input.,False,judge_pass_em_fail,,gpt-5.5,pass,All entity values are correct; $5000 is an equivalent default money format.,n_a,No formatting instruction was provided.,False,none,All numbers and words are preserved with valid numeric/currency formatting.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MIXED-012,7acc949020ec,,appointment on march third at ten thirty for amoxicillin two fifty milligrams,appointment on March 3 at 10:30 AM for amoxicillin 250 mg,appointment on March 3 at 10:30 AM for amoxicillin 250 mg,389,311,147,19,,stop,,2026-05-13T23:07:41.131281+00:00,2026-05-13T23:08:21.380499+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,minor_addition,"""AM"" was added; input said ""ten thirty"" without specifying AM/PM.",True,,,gpt-5.5,pass,Output matches the reference formatting and values.,n_a,No formatting instruction was provided.,False,none,"All content is preserved with normalized date, time, and dosage formatting.",,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MIXED-014,7acc949020ec,,the credit card four one one one one one one one one one one one one two three four expires oh seven slash twenty eight,the credit card 4111 1111 1111 1234 expires 07/28,the credit card 4111 1111 1111 1234 expires 07/28,300,215,157,21,,stop,,2026-05-13T23:07:41.133282+00:00,2026-05-13T23:08:21.681888+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Digits and date correctly formatted from spoken input with no added or dropped content.,True,,,gpt-5.5,pass,Candidate exactly matches the reference formatting and values.,n_a,No formatting instruction was provided.,False,none,Output correctly formats the spoken card number and expiry without adding or dropping content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MIXED-025,7acc949020ec,,the account ending in four three two one was charged forty seven dollars and fifty cents,the account ending in 4321 was charged $47.50,the account ending in 4321 was charged $47.50,264,186,148,14,,stop,,2026-05-13T23:07:41.135279+00:00,2026-05-13T23:08:21.947254+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Numbers and currency correctly formatted; all content preserved.,True,,,gpt-5.5,pass,Output matches the reference formatting and values.,n_a,No formatting instruction was provided.,False,none,Formatting numbers and currency preserves all input content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MIXED-007,7acc949020ec,"Format invoice IDs as-is, currency with $, and dates as 'Month Day'.",invoice number i n v two oh two six oh oh four seven for forty seven dollars due march first,invoice number INV-2026-0047 for $47 due March 1,invoice number INV20260474 for $47 due March 1,225,176,172,14,,stop,,2026-05-13T23:07:41.125010+00:00,2026-05-13T23:08:20.323715+00:00,False,,,numeric_drift,"Invoice ID digits altered: ""two oh two six oh oh four seven"" should be 2026-0047, but candidate produced 20260474, adding an extra digit and dropping/shifting.",partial,"Currency and date formatted correctly, but invoice ID is malformed (missing hyphens and wrong digits).",True,fabricated,"Input says ""two oh two six oh oh four seven"" (INV2026 0047) but output has INV20260474, adding an extra digit.",True,,,gpt-5.5,numeric_drift,"Invoice ID digits/format changed from INV-2026-0047 to INV20260474, adding/substituting a digit.",partial,"Currency and date formatting were followed, but the invoice ID was not kept as-is.",True,fabricated,The invoice number changes from INV20260047 to INV20260474.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-005,7acc949020ec,Format currency with the dollar sign.,about thirty five dollars total,about $35 total,about $35 total,228,188,147,5,,stop,,2026-05-13T23:07:41.137852+00:00,2026-05-13T23:08:22.176834+00:00,True,,,pass,Matches reference exactly.,followed,Used dollar sign as instructed.,False,none,"""thirty five dollars"" correctly formatted as ""$35""; all content preserved.",True,,,gpt-5.5,pass,Candidate matches the reference formatting and value.,followed,Dollar sign currency formatting was applied.,False,none,The output preserves the meaning by formatting 'thirty five dollars' as '$35' without adding or dropping content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MESSY-020,7acc949020ec,,so your subscription of uh forty nine ninety nine a month renews on uh the fifteenth of each month and uh your invoice is available at uh billing dot acme dot com slash invoices slash twenty twenty six and there's no contract so you can cancel anytime,so your subscription of uh $49.99 a month renews on uh the 15th of each month and uh your invoice is available at uh billing.acme.com/invoices/2026 and there's no contract so you can cancel anytime,so your subscription of uh $49.99 a month renews on uh the 15th of each month and uh your invoice is available at uh billing.acme.com/invoices/2026 and there's no contract so you can cancel anytime,525,477,183,50,,stop,,2026-05-13T23:07:41.120945+00:00,2026-05-13T23:08:19.863863+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"All entities (price, date, URL) properly formatted; all words preserved including fillers.",True,,,gpt-5.5,pass,Candidate exactly matches the reference formatting.,n_a,No formatting instruction was provided.,False,none,All content is preserved with numbers and URL formatted equivalently.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-008,7acc949020ec,Format currency with the dollar sign.,charge them sixty two dollars,charge them $62,charge them $62,213,172,147,5,,stop,,2026-05-13T23:07:41.140103+00:00,2026-05-13T23:08:22.390959+00:00,True,,,pass,Matches reference exactly.,followed,Dollar sign used as instructed.,False,none,"""sixty two dollars"" correctly formatted as ""$62"".",True,,,gpt-5.5,pass,Currency value and dollar-sign formatting match the reference.,followed,The dollar sign currency instruction was fully honored.,False,none,Formatted 'sixty two dollars' as '$62' with content preserved.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-013,7acc949020ec,,um the total is one twenty nine ninety nine,um the total is $129.99,um the total is $129.99,234,201,141,9,,stop,,2026-05-13T23:07:41.142243+00:00,2026-05-13T23:08:22.626576+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Currency formatting of ""one twenty nine ninety nine"" as $129.99 preserves meaning.",True,,,gpt-5.5,pass,Candidate correctly formats the money amount as $129.99.,n_a,No formatting instruction was provided.,False,none,Formatting 'one twenty nine ninety nine' as $129.99 preserves the stated total.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-E012,7acc949020ec,,two and a half million dollars,$2.5M,$2.5 million,216,176,138,6,,stop,,2026-05-13T23:07:41.147642+00:00,2026-05-13T23:08:23.213130+00:00,False,,,pass,"""$2.5 million"" is a stylistically equivalent variant of ""$2.5M"".",n_a,No instruction provided.,False,none,Numeric formatting preserves meaning exactly.,False,judge_pass_em_fail,,gpt-5.5,pass,The monetary value is correct and stylistically equivalent to the reference.,n_a,No formatting instruction was provided.,False,none,$2.5 million accurately preserves “two and a half million dollars.”,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-PX-005,7acc949020ec,"Always use full digits, never K/M/B suffixes.",we raised two point five million dollars,"we raised $2,500,000",we raised 2.5 million dollars,229,187,154,9,,stop,,2026-05-13T23:07:41.152176+00:00,2026-05-13T23:08:23.665973+00:00,False,,,style_violation,"Value correct but used ""2.5 million"" instead of full digits with $ symbol.",ignored,"Instruction required full digits, no suffix words; candidate kept ""million"".",False,none,Number formatted numerically; content preserved.,True,,,gpt-5.5,style_violation,Value is correct but uses a million suffix instead of full digits.,ignored,Instruction to avoid K/M/B suffixes was not honored.,False,none,Numeric formatting preserves the original amount and all content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-P001,7acc949020ec,Format currency in USD with 2 decimal places.,the total is forty two,the total is $42.00,the total is $42.00,221,182,150,8,,stop,,2026-05-13T23:07:41.150157+00:00,2026-05-13T23:08:23.435962+00:00,True,,,pass,Matches reference exactly.,followed,USD with 2 decimals as instructed.,False,fabricated,"Input said ""forty two"" with no currency or cents; output adds a dollar sign and "".00"".",True,,,gpt-5.5,pass,Matches the reference with correct USD two-decimal formatting.,followed,Currency was formatted in USD with two decimal places.,False,fabricated,The output adds a dollar sign and cents not present in the input.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-T004,7acc949020ec,,they invoiced two ten fifteen,they invoiced $210.15,they invoiced 210-15,224,183,138,8,,stop,,2026-05-13T23:07:41.154246+00:00,2026-05-13T23:08:23.891380+00:00,False,,,wrong_value,Formatted as a hyphenated number instead of money ($210.15); missing currency and decimal.,n_a,No instruction provided.,True,fabricated,"""two ten fifteen"" was formatted as ""210-15"" with a fabricated hyphen, misrepresenting the number.",True,,,gpt-5.5,style_violation,The monetary value is correct but formatted as a hyphenated number rather than currency.,n_a,No formatting instruction was provided.,False,fabricated,The output converts spoken words into a specific hyphenated number not justified by the input.,,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PCT-004,7acc949020ec,,the rate is fifteen percent,the rate is 15%,the rate is 15%,242,198,137,7,,stop,,2026-05-13T23:07:41.156483+00:00,2026-05-13T23:08:24.135104+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""fifteen percent"" correctly formatted as ""15%"".",True,,,gpt-5.5,pass,Candidate matches the reference percent formatting.,n_a,No formatting instruction was provided.,False,none,“fifteen percent” is equivalently formatted as “15%” with no content change.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,MONEY-E008,7acc949020ec,,two hundred dollars and ninety nine cents,$200.99,$229.99,368,324,139,5,,stop,,2026-05-13T23:07:41.144607+00:00,2026-05-13T23:08:22.995497+00:00,False,,,numeric_drift,"$200.99 became $229.99, altering the digits.",n_a,No instruction provided.,True,fabricated,"Input says $200.99 but output shows $229.99, fabricating an extra ""twenty"".",True,,,gpt-5.5,numeric_drift,Money amount changed from $200.99 to $229.99.,n_a,No formatting instruction was provided.,True,fabricated,"The input says two hundred dollars and ninety nine cents ($200.99), but the output changes it to $229.99.",,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PCT-010,7acc949020ec,,forty percent off,40% off,40% off,231,190,136,4,,stop,,2026-05-13T23:07:41.162752+00:00,2026-05-13T23:08:25.037351+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Forty percent"" correctly formatted as ""40%""; content preserved.",True,,,gpt-5.5,pass,Candidate matches the reference formatting for the percent.,n_a,No formatting instruction was provided.,False,none,The output preserves the meaning and content by formatting 'forty percent' as '40%'.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PCT-007,7acc949020ec,Use the % symbol.,seventy five percent agree,75% agree,75% agree,367,322,146,4,,stop,,2026-05-13T23:07:41.158628+00:00,2026-05-13T23:08:24.503249+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"""Seventy five percent"" formatted as ""75%""; content preserved.",True,,,gpt-5.5,pass,Candidate matches the reference percent formatting.,followed,Used the % symbol as instructed.,False,none,Output preserves the input meaning by formatting 'seventy five percent' as '75%'.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PCT-E002,7acc949020ec,,down negative five percent,down -5%,down -5%,252,208,136,5,,stop,,2026-05-13T23:07:41.164781+00:00,2026-05-13T23:08:25.290147+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""negative five percent"" correctly formatted as ""-5%"".",True,,,gpt-5.5,pass,Candidate exactly matches the reference formatting for the negative percent.,n_a,No formatting instruction was provided.,False,none,Output preserves the meaning of “down negative five percent” as “down -5%.”,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PCT-S003,7acc949020ec,Always use the % symbol.,approximately fifteen percent,approximately 15%,approximately 15%,229,185,144,5,,stop,,2026-05-13T23:07:41.166799+00:00,2026-05-13T23:08:25.519929+00:00,True,,,pass,Matches reference exactly.,followed,Used % symbol as instructed.,False,none,"Numeric formatting of ""fifteen percent"" to ""15%"" preserves meaning.",True,,,gpt-5.5,pass,Candidate matches the reference with the correct percent symbol.,followed,The % symbol instruction was fully honored.,False,none,Candidate preserves the meaning by formatting 'fifteen percent' as '15%'.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-010,7acc949020ec,,call seven seven three five five five oh four oh four,call 773-555-0404,call 773-555-0404,250,214,143,9,,stop,,2026-05-13T23:07:41.170852+00:00,2026-05-13T23:08:26.011578+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,Phone number digits correctly formatted from spoken input.,True,,,gpt-5.5,pass,Candidate matches the reference phone formatting and digits.,n_a,No formatting instruction was provided.,False,none,Output faithfully formats the spoken phone number with no added or missing content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PCT-008,7acc949020ec,,ninety percent confident,90% confident,90% confident,300,259,136,4,,stop,,2026-05-13T23:07:41.160700+00:00,2026-05-13T23:08:24.804481+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"""Ninety percent"" correctly formatted as ""90%"".",True,,,gpt-5.5,pass,Candidate matches the reference formatting for the percent.,n_a,No formatting instruction was provided.,False,none,The output preserves the meaning by formatting 'ninety percent' as '90%'.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-F-005,7acc949020ec,,hotline four one one,hotline 411,hotline 411,257,210,137,5,,stop,,2026-05-13T23:07:41.176976+00:00,2026-05-13T23:08:26.482655+00:00,True,,,pass,Matches reference exactly.,n_a,No instruction provided.,False,none,"Number words converted to digits, content preserved.",True,,,gpt-5.5,pass,Candidate matches the reference formatting.,n_a,No formatting instruction was provided.,False,none,Output preserves the input content by formatting 'four one one' as 411.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-X001,7acc949020ec,,call two one two five five five one two three four extension four oh seven,call 212-555-1234 ext. 407,call 212-555-1234 extension 407,240,199,147,12,,stop,,2026-05-13T23:07:41.179531+00:00,2026-05-13T23:08:26.723251+00:00,False,,,pass,"Phone and extension digits correct; ""extension"" vs ""ext."" is equivalent when no style specified.",n_a,No instruction provided.,False,none,Phone number and extension correctly formatted from spoken digits.,False,judge_pass_em_fail,,gpt-5.5,pass,Phone number and extension value are correct; 'extension' is an acceptable default variant of 'ext.',n_a,No formatting instruction was provided.,False,none,The phone number and extension are accurately formatted from the spoken digits with no added or missing content.,,True
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-X003,7acc949020ec,,from paris dial plus three three one four two seven eight nine zero one two,from Paris dial +33 1 42 78 90 12,from Paris dial +33 14 278 9012,252,208,147,13,,stop,,2026-05-13T23:07:41.183580+00:00,2026-05-13T23:08:27.238897+00:00,False,,,style_violation,Digits are correct (+33 1 42 78 90 12) but grouping doesn't match standard French format.,n_a,No instruction provided.,False,dropped_content,"Input has digits 33 1 4 2 7 8 9 0 1 2 (11 digits after +), but output shows +33 14 278 9012 which is only 10 digits, dropping one digit.",True,,,gpt-5.5,pass,Phone number digits and country code are preserved in an acceptable international style variant.,n_a,No formatting instruction was provided.,False,none,"The output preserves all spoken content, only formatting capitalization and phone number notation.",,False
ft-llama-3.2-3b-v2-c1-20260513T230702Z,ft-llama-3.2-3b-v2-c1,together,PHONE-009,7acc949020ec,Format phone numbers as XXX-XXX-XXXX.,after hours nine eight four five five five eight eight eight eight,after hours 984-555-8888,after hours 984-555-8888,239,196,157,10,,stop,,2026-05-13T23:07:41.168822+00:00,2026-05-13T23:08:25.760102+00:00,True,,,pass,Matches reference exactly.,followed,Used XXX-XXX-XXXX format as instructed.,False,fabricated,"Input has 10 digits (9845558888) but output formats as 984-555-8888 which is only 10 digits — wait, 984+555+8888=10, matches. Actually digits match correctly.",True,,,gpt-5.5,pass,Phone number matches the requested format and reference.,followed,Formatted the phone number as XXX-XXX-XXXX.,False,none,The output formats the spoken phone number without changing or omitting content.,,False
